survey_id,sector_desc,class_desc,group_desc,commodity_desc,marketing_id
267,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCO1997
268,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCO1996
269,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCO1995
270,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCO1994
271,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCO1993
272,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCO1992
273,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCO1991
274,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCO1990
275,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCO1989
276,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCO1988
277,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCO1987
278,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCT1990
279,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCT1989
280,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCT1988
281,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARCT1987
282,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARDE1990
283,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARDE1989
284,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARDE1988
285,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARDE1987
286,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2017
287,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2016
288,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2015
289,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2014
290,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2013
291,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2012
292,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2011
293,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2010
294,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2009
295,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2008
296,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2007
297,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2006
298,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2005
299,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2004
300,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2003
301,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2002
302,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2001
303,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL2000
304,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1999
305,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1998
306,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1997
307,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1996
308,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1995
309,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1994
310,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1993
311,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1992
312,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1991
313,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1990
314,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1989
315,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1988
316,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARFL1987
317,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2017
318,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2016
319,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2015
320,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2014
321,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2013
322,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2012
323,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2011
324,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2010
325,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2009
326,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2008
327,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2007
328,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2006
329,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2005
330,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2004
331,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2003
332,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2002
333,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2001
334,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA2000
335,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1999
336,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1998
337,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1997
338,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1996
339,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1995
340,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1994
341,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1993
342,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1992
343,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1991
344,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1990
345,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1989
346,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1988
347,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARGA1987
348,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2017
349,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2016
350,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2015
351,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2014
352,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2013
353,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2012
354,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2011
355,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2010
356,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2009
357,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2008
358,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2007
359,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2006
360,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2005
361,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2004
362,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2003
363,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2002
364,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2001
365,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI2000
366,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1999
367,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1998
368,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1997
369,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1996
370,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1995
371,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1994
372,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1993
373,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1992
374,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1991
375,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1990
376,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1989
377,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1988
378,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARHI1987
379,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2017
380,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2016
381,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2015
382,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2014
383,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2013
384,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2012
385,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2011
386,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2010
387,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2009
388,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2008
389,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2007
390,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2006
391,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2005
392,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2004
393,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2003
394,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2002
395,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2001
396,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID2000
397,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1999
398,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1998
399,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1997
400,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1996
401,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1995
402,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1994
403,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1993
404,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1992
405,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1991
406,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1990
407,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1989
408,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1988
409,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARID1987
410,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2017
411,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2016
412,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2015
413,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2014
414,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2013
415,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2012
416,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2011
417,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2010
418,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2009
419,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2008
420,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2007
421,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2006
422,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2005
423,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2004
424,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2003
425,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2002
426,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2001
427,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL2000
428,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1999
429,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1998
430,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1997
431,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1996
432,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1995
433,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1994
434,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1993
435,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1992
436,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1991
437,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1990
438,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1989
439,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1988
440,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIL1987
441,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2017
442,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2016
443,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2015
444,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2014
445,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2013
446,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2012
447,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2011
448,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2010
449,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2009
450,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2008
451,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2007
452,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2006
453,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2005
454,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2004
455,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2003
456,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2002
457,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2001
458,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN2000
459,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1999
460,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1998
461,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1997
462,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1996
463,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1995
464,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1994
465,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1993
466,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1992
467,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1991
468,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1990
469,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1989
470,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1988
471,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIN1987
472,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2017
473,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2016
474,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2015
475,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2014
476,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2013
477,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2012
478,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2011
479,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2010
480,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2009
481,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2008
482,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2007
483,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2006
484,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2005
485,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2004
486,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2003
487,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2002
488,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2001
489,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA2000
490,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1999
491,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1998
492,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1997
493,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1996
494,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1995
495,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1994
496,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1993
497,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1992
498,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1991
499,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1990
500,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1989
501,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1988
502,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARIA1987
503,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2017
504,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2016
505,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2015
506,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2014
507,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2013
508,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2012
509,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2011
510,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2010
511,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2009
512,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2008
513,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2007
514,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2006
515,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2005
516,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2004
517,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2003
518,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2002
519,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2001
520,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS2000
521,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1999
522,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1998
523,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1997
524,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1996
525,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1995
526,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1994
527,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1993
528,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1992
529,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1991
530,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1990
531,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1989
532,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1988
533,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKS1987
534,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKY2017
535,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARKY2016
